ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
8983,2,Morrisons,NONE,,0.95,"Cluster contains Biotiful brand kefir drinks (250ml). Candidates include protein shakes (C, E, F - different brand/product type) and food items (A, B, D, G, H -",8
8957,3,Morrisons,NONE,,0.95,Cluster contains Torres Vina Sol and Porta 6 wines - specific branded products. No candidate matches these brands. Candidates are all different brands (Felix So,8
8956,2,Tesco,NONE,,0.95,"The cluster is specifically Orchard Pig Reveller Medium Cider. None of the candidates are Orchard Pig brand - they are all different brands (Compton Orchard, Re",8
8974,3,Sains,NONE,,0.95,The cluster contains own-brand strawberry yogurt drinks at 600g with 6x100g packs. Candidate B is 600g but appears to be 'Original' flavour (not strawberry). No,8
8991,2,Sains,NONE,,0.95,"Cluster is Heck Meat-Free Chipolatas 300g x8. Candidate A is Heck Spring Chicken (meat, not meat-free), 340g x10 - different variety, weight, and pack count. No",8
8987,2,Morrisons,NONE,,0.95,No candidate is Morrisons Dark Chocolate Butter Biscuits 125g. Option B is butter biscuits but wrong brand/weight. All others are different product types (cooki,8
8945,2,Sains,NONE,,0.95,"Cluster is lemon-flavored shortbread (ASDA Vegan Lemon, Morrisons Lemon). No candidate matches lemon flavor. A is gluten-free (different), B is demerara (differ",8
8989,3,Sains,NONE,,0.95,"Cluster contains Starbucks Frappuccino products (250ml). Candidates lack Starbucks brand - options are different brands (Jimmy's, Arctic, Cocio, Shaken Udder, Y",8
8997,2,Sains,NONE,,0.95,"Cluster requires skimmed milk (1L), but candidates A is organic/different brand, B&C are semi-skimmed not skimmed, G is semi-skimmed not skimmed. No exact match",8
9003,2,Sains,NONE,,0.95,"Cluster is wafer thin sliced honey roast ham (400g). Option C is a roast joint (different cut/form), Option G is gammon joint (different meat type). No exact ma",8
8991,2,Morrisons,NONE,,0.95,"Cluster is HECK Meat-Free Chipolatas 300g (8 pack). Candidate B is Taste & Glory Meat Free Sausages 240g - different brand, different weight, different product ",8
9011,2,Sains,NONE,,0.95,Cluster is Solero Exotic Ice Cream (branded product). Candidates A and B are Sainsbury's branded ice creams with different flavours (Banoffee and Raspberry & Pe,8
8996,2,Sains,NONE,,0.95,"Cluster is strawberry-flavoured ice cream cones (4x110ml, 440ml total). No candidate matches: A is lollies/multi-flavour, B is raspberry sorbet, C is vanilla/ch",8
8995,3,Sains,C,45553.0,0.95,"Sainsbury's Indulgence Ice Cream, Mint 4x110ml (440ml total) matches the cluster's core product: mint-flavored ice cream cones, 4-pack, 440ml total. Own-brand e",8
9015,2,ASDA,NONE,,0.95,"Cluster contains thick pork sausages (8 count, ~400-454g). Candidate A is skinless frozen (different variety), B is cocktail sausages (different type/smaller), ",8
9012,3,Morrisons,NONE,,0.95,"No candidate matches vegetable gyoza. All candidates are different products: vegetable bakes, fats/oils, noodles, rice, or fries. None are gyoza dumplings.",8
8997,2,Morrisons,E,18506.0,0.85,"Morrisons Long Life Unsweetened matches the cluster's core product: skimmed, long life/UHT milk, 1000ml. Own-brand equivalent to ASDA Just Essentials and Tesco ",8
9016,3,ASDA,A,14795.0,0.85,ASDA Peppery Cumberland Pork Sausages 450g is a Cumberland sausage variety matching the cluster's core product (Cumberland pork sausages). Weight 450g is compar,8
9020,2,ASDA,A,15338.0,0.85,"ASDA Extra Special Free From matches the core product: chocolate orange cookies, 150g pack, free from range. Sicilian orange and Belgian dark chocolate is a leg",8
9014,2,Tesco,NONE,,0.95,"Cluster is Alpro Barista Coconut Milk (branded, specific variety). Candidate A is Tesco own-brand Coconut Drink (different brand, different variety - not 'Baris",8
9019,2,ASDA,NONE,,0.95,No ASDA candidate matches 'Free From Cream Crunchies'. Option D is 'Free From Caramel Rice Squares' (different variety/flavor and weight). No other candidates a,8
9024,3,ASDA,NONE,,0.95,No candidate matches the cluster. Cluster is Califia Farms Mocha Cold Brew Coffee with Almond (750ml). Candidate D is Calafia Moscatel (different brand spelling,8
9027,2,Tesco,NONE,,0.95,"Cluster is Deliciously Ella brand, 36g. No Tesco candidate matches this specific brand and weight combination. All candidates are either different brands (Nomo,",8
9004,3,Tesco,C,50895.0,0.75,"Tesco Salted Caramel Cones matches cluster on: own-brand cone product, caramel/toffee flavour family, 440ml volume, 4-pack format. Minor flavour variation (salt",8
9022,3,ASDA,NONE,,0.95,"Cluster contains ginger-based biscuits/snaps (Ginger Snaps, Glacé Ginger, Ginger Nuts). None of the ASDA candidates are ginger biscuits. A is chilli & lemon cor",8
9028,2,ASDA,NONE,,0.95,Cluster features Genius brand gluten-free chocolate pancakes. Candidate A is ASDA own-brand (different brand). Candidates B-H are either different product types,8
9028,2,Sains,NONE,,0.95,Cluster is Genius brand gluten-free chocolate pancakes. Candidate A is Sainsbury's own-brand gluten-free pancakes but Scotch flavor (not chocolate). No candidat,8
9031,3,ASDA,NONE,,0.95,"Cluster is Freee Gluten Free Organic Chocolate Stars cereal (300g). Candidates are chocolate confectionery items (bars, eggs, cookies, truffles) or different ce",8
9035,3,ASDA,NONE,,0.95,"No candidate matches the Plenish Organic Barista Oat Drink cluster. Candidates are either kitchen appliances (A, B, C, E), alcoholic beverages (D, F, G), or por",8
9037,2,Tesco,NONE,,0.95,Cluster specifies skimmed milk (lactose free and regular skimmed). Candidate A is semi-skimmed (different variety). Candidate B is skimmed but organic (differen,5
9037,2,ASDA,NONE,,0.95,"Cluster is skimmed milk (dairy). Candidates B is pea milk alternative (plant-based), F is infant formula, C/D/E are milk frothers (appliances), A/G/H are unrela",8
9020,2,Sains,NONE,,0.95,"The cluster is chocolate orange cookies (Morrisons Free From and Tesco Finest brands). Sainsbury's candidates include caramel sea salt cookies (A), lemon white ",8
9039,3,ASDA,NONE,,0.99,"No candidate is a lactose-free milk drink. Cluster is lactose-free dairy milk (skimmed or semi-skimmed). Candidates include juice drinks, infant formula, and ki",8
9043,3,ASDA,NONE,,0.99,"Cluster is Nakd brand Cocoa Orange Fruit & Nut Bars (4-pack, 140g). No ASDA candidate matches: none are Nakd brand, none are fruit & nut bars, none are cocoa or",8
9023,3,ASDA,NONE,,0.95,"Cluster requires Warburtons brand gluten-free seeded rolls. All ASDA candidates are either different brand (The BAKERY at ASDA or Extra Special), lack gluten-fr",8
9034,2,ASDA,NONE,,0.95,"The cluster is Alpro 'This Is Not Milk' Whole Oat Drink (750ml). None of the ASDA candidates match this branded product. A, D are wines; C, F are non-alcoholic ",8
9053,3,ASDA,NONE,,0.95,"Cluster is Free Damm 0% Non-Alcoholic Lager (1320ml, 4x330ml pack). Candidate D is Staropramen 0.0% Premium Lager (different brand, different variety). Candidat",8
9054,2,ASDA,NONE,,0.95,"Cluster is Ginger flavour; candidate A is Chunky Oats/Blueberry/Raspberry, candidate B is Salted Caramel. Different flavours = different core product.",8
9055,2,ASDA,F,11012.0,0.85,"ASDA Free From 4 Cherry Bakewells Cakes — 190g matches the cluster's core product: free-from/unbranded bakery items, cherry/traditional bakewell variety, 190g w",8
9055,2,Sains,NONE,,0.95,Cluster is Bakewell Tarts (almond frangipane filling with jam). Candidate F (Raspberry Frangipane Tarts) is closest but different variety/flavor profile. Candid,8
9056,3,ASDA,NONE,,0.95,"Cluster is Oatly oat-based fraiche/whippable products (200-250ml). No ASDA candidates match: A&G are dairy crème fraîche/soured cream, B&E are cheese, C&D are c",8
9042,3,ASDA,NONE,,0.95,"No candidate matches the Nakd Blueberry Muffin Fruit & Nut Bars. The cluster is a specific branded product (Nakd) with blueberry muffin flavor, 4x35g pack (140g",8
9061,2,ASDA,B,10700.0,0.85,"ASDA Free From 2 Blueberry Muffins matches the cluster: gluten-free blueberry muffins in 2-pack format, same brand (Genius equivalent positioning in free-from c",8
9063,2,Sains,C,42225.0,0.95,"Cathedral City Dairy Free, 280g matches cluster exactly - same brand, same dairy free variety, same 280g weight",8
9062,2,ASDA,NONE,,0.99,"Different product variety: cluster is Spekulatius (spiced biscuit), candidate A is Snack Bar with Milk Chocolate. Different weight: 100g vs 105.3g. Different pr",1
9064,2,ASDA,NONE,,0.95,Cluster is Perkier brand Salted Caramel & Dark Chocolate bars (3x37g/111g total). No ASDA candidate matches: A-B-E-H are chocolate products without salted caram,8
9071,3,ASDA,G,10872.0,0.95,"ASDA Free From 6 Assorted Jam Tart matches the cluster: free-from/own-brand across all three SMs, 6-pack count, jam tarts variety. Weight slightly different (21",8
9064,2,Tesco,NONE,,0.95,"Cluster is Perkier brand (specific manufacturer), ~110g total with 3x37g pack count. No Tesco candidate matches the Perkier brand, flavour combination, weight, ",8
9061,2,Sains,NONE,,0.95,"Cluster is Genius brand Blueberry Muffins (gluten-free); all Sainsbury's candidates are either different brands, different flavours, or different product types ",8
9072,3,ASDA,NONE,,0.95,"Cluster contains Moo Free Original (plain chocolate) and Moo Free Fizzy Orange (flavoured), both 20g. Candidate A is Moo Free Bunnycomb (different flavour), B i",8
9076,2,Sains,NONE,,0.95,"Cluster is Schar Gluten Free Mini Calzone Bites 250g. No candidate matches: A is different brand/flavour, B is different product type, C is doughnuts not calzon",8
9076,2,ASDA,NONE,,0.95,"The cluster is Schar Gluten Free Mini Calzone Bites at 250g. No ASDA candidate matches this specific product - same brand, variety, and weight. Options A, C, E ",8
9008,3,Sains,NONE,,0.95,"Cluster is own-brand chocolate ice cream sticks (3x100ml, 300ml total). Candidates A&B are Magnum branded (different brand). C is Wall's branded (different bran",8
9080,2,Tesco,NONE,,0.95,Cluster is 'Lazy Day Foods Millionaires Shortbread' (specific branded variety). No Tesco candidate matches this brand and specific flavor. All Tesco shortbread ,8
9079,3,Tesco,NONE,,0.95,"Cluster is rice-based breakfast cereal (Rice Snaps/Pops). All candidates A-H are cooking rice or rice meal products, not breakfast cereal. No match available.",8
9084,3,ASDA,A,16182.0,0.75,"Same core product (raspberries, organic/premium quality). Weight difference (200g vs 150g cluster average) is minor variation within same product line. Other ca",8
9075,3,ASDA,NONE,,0.95,"Cluster is Arla Jord Oat & Vanilla Drink 1000ml. No ASDA candidate matches: all others are different brands (Just Love, ASDA, Disney, White Pearl, Prosecco, Lo ",8
9086,3,ASDA,NONE,,0.95,The cluster is Ben & Jerry's Phish Food Non Dairy Vegan Ice Cream (465-473ml tub). None of the ASDA candidates are Ben & Jerry's Phish Food Non Dairy Vegan Ice ,8
9088,2,Tesco,NONE,,0.95,"Cluster is Crave brand Hot Dawgs (hot dog snacks). No Crave product in Tesco candidates. Candidates are different brands/types (Cheetos crisps, Cofresh spirals,",8
9090,2,Sains,NONE,,0.95,"Cluster is Skinny Brands Lager (beer, ~4000ml). Candidates are fruit, juice, vitamins, and baked goods - completely different product categories and brands.",8
9090,2,ASDA,NONE,,0.95,"Cluster is Skinny Brands Lager (specific brand), approximately 4000ml in 12x330ml packs. No candidate matches this brand. A, B, C, D are different brands (BrewD",8
9092,3,Tesco,NONE,,0.95,"Cluster is Crave brand chocolate hazelnut spread (220-250g). Candidates include Tesco sauces, chocolate bars, and eclairs but no Crave brand spread or equivalen",8
9088,2,ASDA,B,9656.0,0.95,"Crave brand, Hot & Spicy variety, 70g weight matches Sainsbury's cluster entry exactly. Same core product as the cluster.",8
9093,2,ASDA,NONE,,0.95,"Cluster is 'We Love Cake' brand chocolate pudding (220-225g). No ASDA candidate matches this brand, variety, or product type. Candidates are cookies, cakes, pud",8
9094,2,Tesco,NONE,,0.95,"Cluster is 'Crave The Big Dipper' (branded chocolate/snack product, 48g). Tesco candidates are cake toppers, candles, and peppercorn grinder - completely differ",8
9077,3,ASDA,NONE,,0.95,"Cluster contains beef lasagne products (400g); all ASDA candidates are either veggie lasagne (A, B), non-lasagne beef products (D, F, G, H), or completely unrel",8
9029,3,ASDA,NONE,,0.95,Cluster is Buttermilk brand chocolate caramel bars (40-45.5g). No ASDA candidate is a Buttermilk brand product. C is a different brand (Alibi Max) with rice cri,8
9095,2,ASDA,NONE,,0.95,The cluster is The Coconut Collaborative Vanilla Custard 400g. No ASDA candidate matches: A is yogurt (different product type); B is yogurt (different product t,8
9080,2,ASDA,NONE,,0.95,"Cluster is Lazy Day Foods Millionaire's Shortbread (branded biscuit product, 150g). Candidates A-H are either shortbread bites (A), food storage containers (B-H",8
9105,2,Sains,NONE,,0.95,"Cluster is Grace brand coconut water beverage (~310ml). No candidates match: A is desiccated coconut (dry product), B-D are peanut butter/granola/cocoa products",8
9095,2,Tesco,NONE,,0.95,"The cluster is The Coconut Collaborative Vanilla Custard (400g), a specific branded product. Candidates D and E are Ambrosia Devon Custard (different brand, dif",8
9101,3,Sains,NONE,,0.95,"Cluster is Irwin's Together Fruit Loaf 400g (branded, specific variety). Candidate A is Free From (different variety), B is Cinnamon & Raisin (different brand/v",8
9105,2,ASDA,NONE,,0.95,"Cluster is Grace Coconut Water (~310ml), candidates include coconut milk (A), coconut oil (B), and other unrelated products. No candidate matches the coconut wa",8
9104,2,ASDA,NONE,,0.95,Cluster is Ko-Lee Rice Vermicelli Noodles 200g (specific brand). No ASDA candidate matches this brand and product type. Option A (Eat Water Slim Noodles) is a d,8
9100,2,Tesco,NONE,,0.95,"None of the Tesco candidates are Irwin's Together Potato Breads. Option A is potato latkes (different product type), B is pitta breads (different product), and ",8
9111,3,ASDA,NONE,,0.99,Cluster contains Al'fez Middle Eastern products (flatbreads and shawarma kebab paste). None of the ASDA candidates are Al'fez brand or Middle Eastern shawarma/z,8
9112,3,ASDA,NONE,,0.95,"Cluster is Bolands Jam Mallows 250g (branded, specific product). No ASDA candidate matches: A-C, F are home goods; D is Boondi snacks; E is Jalapeño Chilli Jam ",8
9049,3,ASDA,NONE,,0.95,"No candidate matches the cluster. The cluster is Schar Gluten Free Crispbreads 150g. Candidate C is a different Schar product (Salti Crackers, different variety",8
9113,3,Tesco,NONE,,0.95,Cluster is marinated/pickled red peppers (710-720ml/g). Candidates A and B are pickled gherkins and onions (different vegetables). C-G are candles (completely d,8
9107,3,ASDA,NONE,,0.99,"Cluster is Tarczynski Poultry Kabanos (a branded Polish sausage product at 105g). None of the ASDA candidates are this product - they are canisters, sweets, por",8
9108,3,ASDA,NONE,,0.95,"No candidate matches the Pakeeza Exotic Mango Lassi yogurt drink. Candidates are either unrelated products (measuring jug, scale, pans, roaster), different beve",8
9109,2,Tesco,NONE,,0.95,"Cluster is Whole Black Pepper 100g (Rajah and Fudco brands). No candidate matches this core product. B is Rajah brand but different product (Chicken Masala). A,",8
