ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
9429,3,ASDA,NONE,,0.99,Cluster is Alpro High Protein Red Berries yoghurt alternative 200g. Candidate A is paper plates (wrong product). Candidate B is cheddar cheese alternative (wron,3
9419,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9417,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9418,2,Tesco,NONE,,0.95,"Cluster contains lemon tarts (~440g, single tart). Candidate A is lemongrass stems (different product). Candidate B is lemon & mascarpone cheesecake (different ",3
9427,2,Sains,NONE,,0.95,"Cluster is Crusha brand vanilla milkshake syrup (500ml). Candidate A is For Goodness Shakes (different brand, different product type). Candidate B is Huel (diff",4
9432,2,Tesco,NONE,,0.95,"Cluster is YO! brand crispy salmon rolls (~170g). Candidate A is Tesco own-brand smoked salmon (different brand, different product type, different weight). Cand",2
9425,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9431,3,ASDA,NONE,,0.95,Candidate A is a generic 'Snack Pot' with no product details (flavor/variety unknown). Cluster contains specific falafel & houmous products. Without confirmatio,1
9433,2,Tesco,NONE,,0.95,"Cluster contains Quiche and Gnocchi (different products). Candidate A is Pizza, B is Kebabs, C is Tortilla Wrap, D is Quiche (different flavour: Vegetable & Sun",5
9435,2,Tesco,NONE,,0.95,"Candidate A is Biotiful Oat Kefir with Cherry flavour, while cluster is Biotiful Kefir with Madagascan Vanilla flavour - different varieties and flavours. Candi",2
9427,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9428,2,Tesco,NONE,,0.95,"Cluster is YO! brand Chicken Katsu Rolls (175-200g). Candidates are either different brands (THIS Isn't Chicken, Tesco own-brand), different products (salads, w",5
9435,2,ASDA,NONE,,0.95,"Cluster is Biotiful brand, Madagascan Vanilla flavor, 340-350g. No ASDA candidate matches: A is Tropical flavor, B is Strawberry flavor, C is Kids variant with ",4
9430,3,ASDA,NONE,,0.95,"Candidate A (Higgidy) has different flavour profile (crème fraîche and white wine added), different brand (Higgidy vs own-brand cluster), and different ingredie",5
9428,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9443,3,ASDA,NONE,,0.95,"Cluster contains MANGO flavour across all three supermarkets. Candidate A is Tropical flavour (not mango), B is Strawberry (not mango), C is beef mince (wrong c",5
9433,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9440,3,ASDA,NONE,,0.95,"No candidate matches all criteria. Cluster is Yeo Valley Organic Kefir Mango & Passion Fruit 500ml. C is different brand/variety (Vanilla Light Bio Live Yogurt,",5
9434,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",4
9434,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9439,2,Tesco,NONE,,0.99,"Candidate A is red onions, completely different product from clotted cream. No match on product type, variety, or any other attribute.",1
9444,2,ASDA,NONE,,0.99,"Different brand (ASDA vs Ginsters), different variety (Tandoori Chicken vs All Day Breakfast), different product category (skewers vs roll)",1
9436,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9445,2,ASDA,B,9110.0,0.85,"ASDA 6 Large Free Range Eggs matches the cluster's core product (free range eggs, large size, 6 pack). Own-brand across different SMs is acceptable when core pr",5
9439,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9449,2,Tesco,NONE,,0.95,Cluster contains Mozzarella (125g) and Mortadella (130g) - two different core products. No Tesco candidate matches either product exactly. All candidates are ei,5
9442,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9452,3,ASDA,NONE,,0.95,"Cluster contains plain roast chicken slices (180g range). Candidates A, B, C have different flavours (Smoky & Spicy, Mexican, Chinese). D is 'Bites' not slices.",5
9455,2,Tesco,NONE,,0.99,Cluster is Kerrygold brand butter. Both candidates are Tesco own-brand butter. Different brand means not the same core product.,2
9449,2,ASDA,NONE,,0.95,"Cluster contains mozzarella and mortadella (two different products). Candidate A is a prepared dish (chicken & mozzarella with tomatoes), Candidate B is mozzare",2
9448,3,ASDA,B,7212.0,0.85,"ASDA Creamy Original Soft Cheese 200g matches the cluster's core product: plain/original soft cheese, 200g weight, own-brand across different SMs (Morrisons Sav",5
9456,3,ASDA,NONE,,0.95,Candidate is Half Fat Crème Fraîche; cluster products are regular/full-fat Crème Fraîche. Different variety/fat content means different core product.,1
9444,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9455,2,ASDA,NONE,,0.99,"Candidate A is a wafer butterfly product, completely different from butter. Different brand (ASDA own-brand vs Kerrygold), different product category, different",1
9447,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9447,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9445,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9469,3,ASDA,NONE,,0.98,"Cluster is Parmigiano Reggiano (Italian hard cheese). Candidates A-E are different cheese varieties: A is generic hard cheese, B is Gouda, C is Comté, D is unsp",5
9472,2,Tesco,NONE,,0.95,"Candidate A is a branded product (Eastmans) while cluster contains own-brand products only. Candidate B has different pack count (6 vs 4), different weight (300",2
9453,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9473,2,Tesco,NONE,,0.95,"Cluster contains plain/basic apple juice (Morrisons Savers, Sainsbury's Organic). All Tesco candidates are either flavoured variants (A: no added sugar, B: pres",5
9474,3,ASDA,A,12205.0,0.95,"ASDA Bistro Cauliflower Cheese 400g matches the core product: cauliflower cheese, 400g, own-brand equivalent to Morrisons/Sainsbury's/Tesco premium own-brands. ",5
9472,2,ASDA,NONE,,0.95,Cluster has 4 snack pork pies (~260g). A has 10 mini pies (different count and 'mini' suggests different product). B has 6 pies with pickle/onion flavour (diffe,3
9478,2,ASDA,A,6452.0,0.85,"Billy Bear Slices meat product, 100g size matches Tesco cluster. 'Character Kids' is likely ASDA's branding for the same product line as Morrisons/Tesco Billy B",3
9478,2,Sains,A,44295.0,0.95,"Billy Bear Slices brand match, Ham variety consistent with cluster, 100g weight matches Tesco listing",3
9465,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9460,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9465,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9460,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9459,2,Sains,A,38370.0,0.95,"Sainsbury's British Semi Skimmed Milk SO Organic 2.27L matches the cluster's core product: same variety (semi skimmed), same fat content, same volume (2273.04ml",3
9479,3,ASDA,NONE,,0.95,"Cluster contains standard/organic houmous at 200g. Candidate A is '30% Less Fat' (different variety), B is different brand/weight (170g), C is 'Virgin Olive Oil",3
9466,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9485,2,Tesco,NONE,,0.95,"Candidate A is a tortilla wrap with chicken and feta, not a yogurt. Different core product entirely.",1
9492,3,ASDA,A,9043.0,0.95,"ASDA Organic Semi Skimmed Milk 1136ml matches the cluster's core product: organic, semi-skimmed milk, British origin implied by cluster, same ~1136ml volume (2 ",3
9473,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9481,3,ASDA,A,14276.0,0.95,"ASDA 4 Pork Scotch Eggs 450g matches the cluster: same pack count (4), same weight (450g), same core product (Scotch Eggs). Own-brand variants across different ",3
9497,2,ASDA,NONE,,0.95,Different weight (160g vs 200g/175g in cluster). Different branding/variety descriptor ('Mild and Nutty with Sweet Fruity Flavour' is a specific flavor variant ,1
9495,2,Sains,NONE,,0.95,"Candidate A is Naan bread (different product type), not Onion Bhajis. Different core product despite all being Indian supermarket items.",1
9498,2,ASDA,NONE,,0.95,The cluster contains soured cream & chive dips (170g and 165g). Candidate B is sour cream & onion peanuts (different product type and flavour). Candidate E is c,5
9498,2,Sains,NONE,,0.95,"Cluster is a soured cream & chive dip (170g/165g). Candidate A is cream cheese (different product type), B is a sandwich, C-E are salads/other products. No matc",5
9480,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9480,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9484,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9503,2,ASDA,NONE,,0.95,Cluster contains soft spread for baking (food product). All candidates are napkins or cookware (non-food items). No matching core product.,5
9484,2,Tesco,NONE,,0.95,"Cluster contains black olives (pitted, mixed black & green) at 120g. Candidate A is Nocellara variety (different), B has lemon & garlic flavoring (different), C",4
9488,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",3
9504,2,ASDA,NONE,,0.95,"Cluster is British Brie cheese 160g. Candidate A is baking potatoes (different product). Candidate B is cheddar cheese slices, not brie (different variety). Can",3
9488,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9501,3,ASDA,NONE,,0.95,"No candidate matches the Lindahls Protein Pudding brand and product type. All candidates are either different brands (George Home, Holland's, ASDA own-brand) or",5
9509,2,Tesco,A,54476.0,0.85,"Both cluster items are fresh semi-skimmed milk, 1L. Candidate A is semi-skimmed milk, 1L - same core product. The UHT (longlife) processing is a difference in s",5
9496,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9511,2,Sains,NONE,,0.95,Cluster is plain feta cubes (unbranded/own-brand). A is a quiche product (different core product - prepared meal vs cheese). B and C are wraps (different core p,3
9504,2,Sains,NONE,,0.95,"Cluster is British Brie cheese (160g). All candidates are meat products (chicken, steak, ham). Core product type is completely different.",5
9497,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9513,2,Sains,D,43582.0,0.85,Sainsbury's Tikka Sliced British Chicken Breast 160g matches the cluster's core product: tikka-flavoured sliced chicken at 160g. The cluster contains Morrisons ,5
9508,2,Sains,NONE,,0.95,"Cluster contains tropical/tropical twist flavour smoothies. Candidate A is strawberry burst (different flavour), candidate B is apple (different flavour). Neith",2
9502,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",2
9514,2,ASDA,NONE,,0.95,"No candidate matches the Activia Strawberry/Red Fruit yogurt cluster. A is cake, B is yogurt drinks (not yogurt), C is a doll, D is Greek yogurt (different vari",5
9513,2,ASDA,NONE,,0.95,"Cluster contains flamegrilled tikka and roast chicken products (160g each). Candidates are either different flavours (Chinese, Mexican, Smoky & Spicy), differen",5
9512,3,ASDA,NONE,,0.95,"Cluster is St Helen's Farm brand whole goats milk. Candidate A is Delamere brand (different brand). Candidate B is Arla LactoFREE milk drink (different brand, d",2
9510,3,ASDA,NONE,,0.95,"Cluster is Ski brand variety yogurts in 4x120g packs (480g total). Candidate D is ASDA own-brand Greek yogurt 4x125g (500g), different brand, different style (G",5
9516,3,ASDA,NONE,,0.95,"Cluster is branded Cravendale milk; both ASDA candidates are own-brand (ASDA Organic or Just Essentials). Additionally, candidate A has different volume (1136ml",2
9517,2,ASDA,NONE,,0.95,"The cluster contains Red Pepper & Tomato/Roasted Red Pepper & Tomato soups (600g). Candidate B is Sweet Potato & Red Chilli (different flavour), C is Leek & Pot",5
9521,3,ASDA,NONE,,0.95,"Cluster is chicken & vegetable broth (soup product), 500-600g. Candidates A, D, E are sandwiches; B is rice bags; C is chicken forestière (prepared dish). No br",5
9514,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",1
9528,3,ASDA,A,12314.0,0.95,"All cluster items are fish pie 400g from different UK supermarket own-brands (Morrisons, Sainsbury's, Tesco). Candidate A is Bistro by ASDA Fish Pie 400g - same",5
9530,2,ASDA,NONE,,0.98,"Cluster is Activia branded rhubarb & mixed fruit yogurt (907-920g). Candidates A, B, C are: fruit cake, eggs, and mixed fruit crown - none are Activia yogurt or",3
9524,2,Sains,NONE,,0.95,"Candidate A is a different brand (Wildlife Choobs vs Activia) and different format (kids tubes vs multipack yogurt). Candidate B is grapes, not yogurt. Neither ",2
9517,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9519,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9532,2,ASDA,A,14185.0,0.85,ASDA Extra Special Potato Salad is an own-brand premium line (like Morrisons The Best and Sainsbury's Taste the Difference) with identical core product (plain p,5
9520,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",5
9533,2,ASDA,NONE,,0.95,"Cluster is Dairylea brand cheese slices (~360-369g, 18 pack of 20.5g slices). Candidate B is ASDA own-brand 'Cheesy Singles' (different brand, different product",5
